block idx,date start,challenge item name,lexical item name,linguistic category,E/M/H,noise,un/trained,difficulty rating,distractor num,foil 1,foil 2,foil 3,foil 4,foil 5,accuracy,rt (sec),incorrect-foil name,incorrect-foil type,incorrect-foil p-type,replay counter,
333,2016-12-07 11:41:54,the queen sits on the chair,queen,noun_intransitivePPbeg,HardSentence,Noise5,0,0.3625,2,p2,s1,,,,1,4.554,,,,0,
333,2016-12-07 11:41:54,he holds the page,page,noun_transitive_end,HardSentence,Noise5,0,0.3572,2,s2,p3,,,,1,8.9197,,,,1,
333,2016-12-07 11:41:54,the women cheer in excitement,women,noun_intransitivePPbeg,HardSentence,Noise5,0,0.3625,2,p1,s2,,,,1,8.0492,,,,0,
333,2016-12-07 11:41:54,he loves the queen most of the time,queen,noun_transitivePP,HardSentence,Noise5,0,0.3625,2,p1,s2,,,,1,4.8789,,,,0,
333,2016-12-07 11:41:54,he hates flies,flies,noun_transitive_end,HardSentence,Noise5,0,0.3572,2,p3,s1,,,,1,11.8122,,,,1,
333,2016-12-07 11:41:54,his mum bleeds a little,mum,noun_intransitivePPbeg,HardSentence,Noise5,0,0.3625,2,p2,s1,,,,1,3.8294,,,,0,
333,2016-12-07 11:41:54,the van moves along the road,van,noun_intransitivePPbeg,HardSentence,Noise5,0,0.3572,2,p2,s2,,,,1,7.1858,,,,1,
333,2016-12-07 11:41:54,the dog listens to the record,record,noun_intransitivePPend,HardSentence,Noise5,0,0.3625,2,p1,s2,,,,1,10.3077,,,,1,
333,2016-12-07 11:41:54,the record plays for the dog,record,noun_intransitivePPbeg,HardSentence,Noise5,0,0.3625,2,p1,s2,,,,1,7.3658,,,,1,
333,2016-12-07 11:41:54,The woman holds a bottle,bottle,noun_transitive_end,HardSentence,Noise5,0,0.3572,2,s2,p3,,,,1,3.309,,,,0,
334,2016-12-07 11:46:56,the stiletto,stiletto,noun_3syll_phrase,Word,NoNoise,0,0.3678,3,p1,s1,s2,,,1,3.1557,,,,1,
334,2016-12-07 11:46:56,the icicle,icicle,noun_3syll_phrase,Word,NoNoise,0,0.3678,3,s1,p1,s2,,,1,2.5734,,,,0,
334,2016-12-07 11:46:56,the clean dishcloth,dishcloth,noun_attributive,Word,NoNoise,0,0.3678,3,p1,s2,s1,,,0,17.901,the facecloth is clean,p1,distant,1,
334,2016-12-07 11:46:56,friend,friend,noun_1syll_word,Word,NoNoise,0,0.3625,4,s2,s1,p2,p3,,0,23.1099,end,p3,mp,4,
334,2016-12-07 11:46:56,partner,partner,noun_2syll_word,Word,NoNoise,0,0.3572,4,p2,p1,s1,s2,,1,6.16,,,,1,
334,2016-12-07 11:46:56,The chopstick,chopstick,noun_2syll_phrase,Word,NoNoise,0,0.3678,3,p2,p3,s1,,,1,6.4294,,,,1,
334,2016-12-07 11:46:56,The new life,life,noun_attributive,Word,NoNoise,0,0.3625,4,p2,un,p3,un,,1,4.9459,,,,0,
334,2016-12-07 11:46:56,problem,problem,noun_2syll_word,Word,NoNoise,0,0.3625,4,un,s2,p1,s1,,1,8.3176,,,,2,
334,2016-12-07 11:46:56,the doorknob,doorknob,noun_2syll_phrase,Word,NoNoise,0,0.3678,3,p2,s1,p1,,,1,7.8006,,,,1,
334,2016-12-07 11:46:56,the pillowcase,pillowcase,noun_3syll_phrase,Word,NoNoise,0,0.3678,3,p1,un,s1,,,0,23.9209,the pillow,s1,assoc,3,
334,2016-12-07 11:46:56,puncture,puncture,noun_2syll_word,Word,NoNoise,0,0.3786,3,s1,p2,s2,,,1,4.6677,,,,1,
334,2016-12-07 11:46:56,a plain doorknob,doorknob,noun_attributive,Word,NoNoise,0,0.3678,3,s2,s1,p2,,,0,11.5592,the doorknocker is plain,s1,assoc,2,
334,2016-12-07 11:46:56,economy,economy,noun_3syll_word,Word,NoNoise,0,0.3625,4,p2,p1,s1,s2,,0,18.7624,astronomy,p1,distant,2,
334,2016-12-07 11:46:56,seagull,seagull,noun_2syll_word,Word,NoNoise,0,0.3786,4,p1,s1,p2,s2,,1,4.6148,,,,0,
334,2016-12-07 11:46:56,the playpen,playpen,noun_2syll_phrase,Word,NoNoise,0,0.3678,3,s1,p2,p1,,,1,8.5079,,,,2,
335,2016-12-07 11:52:42,the team is big,team,noun_predicative,EasySentence,NoNoise,0,0.3625,3,p1,s1,s2,,,1,4.4668,,,,0,
335,2016-12-07 11:52:42,the freckles are lovely,freckles,noun_predicative,EasySentence,NoNoise,0,0.3732,2,s1,p1,,,,1,4.5513,,,,0,
335,2016-12-07 11:52:42,the crutch helps,crutch,noun_intransitive,EasySentence,NoNoise,0,0.3732,2,s1,p1,,,,1,5.872,,,,1,
335,2016-12-07 11:52:42,the girl shakes,shake,verb_intransitive,EasySentence,NoNoise,0,0.3572,3,s2,p1,p3,,,1,4.9258,,,,0,
335,2016-12-07 11:52:42,The floor is clean,clean,adj_sentence,EasySentence,NoNoise,0,0.3572,2,s2,s1,,,,1,3.6465,,,,0,
335,2016-12-07 11:52:42,a broken pencil,broken,adj_phrase,EasySentence,NoNoise,0,0.3572,2,p1,s2,,,,1,3.2008,,,,0,
335,2016-12-07 11:52:42,the man waits,wait,verb_intransitive,EasySentence,NoNoise,0,0.3625,2,s1,p1,,,,1,7.6436,,,,1,
335,2016-12-07 11:52:42,the claw is smooth,claw,noun_predicative,EasySentence,NoNoise,0,0.3518,3,s1,s2,p2,,,1,6.3519,,,,1,
335,2016-12-07 11:52:42,the boy washes,wash,verb_intransitive,EasySentence,NoNoise,0,0.3572,3,p2,s2,s1,,,1,4.2718,,,,0,
335,2016-12-07 11:52:42,the tooth is clean,tooth,noun_predicative,EasySentence,NoNoise,0,0.3518,3,p1,s2,s1,,,1,5.0077,,,,0,
335,2016-12-07 11:52:42,the man stops,stop,verb_intransitive,EasySentence,NoNoise,0,0.3625,3,un,p1,un,,,0,19.602,the man runs,un,un,2,
335,2016-12-07 11:52:42,the pilot is male,pilot,noun_predicative,EasySentence,NoNoise,0,0.3518,3,p3,p1,s1,,,1,3.6249,,,,0,
335,2016-12-07 11:52:42,her grandma is friendly,grandma,noun_predicative,EasySentence,NoNoise,0,0.3518,3,p1,un,s1,,,1,10.1025,,,,0,
335,2016-12-07 11:52:42,The person throws,throw,verb_intransitive,EasySentence,NoNoise,0,0.3572,3,s2,p1,s1,,,0,14.9288,The person catches,s2,coord,0,
335,2016-12-07 11:52:42,the evidence is strong,evidence,noun_predicative,EasySentence,NoNoise,0,0.3625,3,s2,s1,p1,,,1,7.4687,,,,0,
336,2016-12-07 13:47:18,the evidence is strong,evidence,noun_predicative,EasySentence,Noise5,0,0.3625,3,s2,p1,s1,,,1,7.2411,,,,1,
336,2016-12-07 13:47:18,the teabag is ready,teabag,noun_predicative,EasySentence,Noise5,0,0.3732,2,s2,s1,,,,1,4.5777,,,,0,
336,2016-12-07 13:47:18,the boy washes,wash,verb_intransitive,EasySentence,Noise5,0,0.3572,3,s1,p3,p2,,,1,2.8038,,,,0,
336,2016-12-07 13:47:18,the videotape is old,videotape,noun_predicative,EasySentence,Noise5,0,0.3732,2,p2,s1,,,,0,21.6121,the camcorder is old,s1,assoc,2,
336,2016-12-07 13:47:18,his hat is warm,his,prn_possessive_sentences,EasySentence,Noise5,0,0.3625,4,other,foil 2,other,foil 1,,0,12.4164,their hat is warm,foil 2,plural,2,
336,2016-12-07 13:47:18,the girl shakes,shake,verb_intransitive,EasySentence,Noise5,0,0.3572,3,p1,p2,s1,,,1,3.612,,,,0,
336,2016-12-07 13:47:18,the little  man,little,adj_phrase,EasySentence,Noise5,0,0.3625,3,s1,s2,un,,,0,12.9085,the big man,s1,coord,2,
336,2016-12-07 13:47:18,the cold man,cold,adj_phrase,EasySentence,Noise5,0,0.3625,3,s2,s1,p2,,,1,6.1202,,,,1,
336,2016-12-07 13:47:18,the man waits,wait,verb_intransitive,EasySentence,Noise5,0,0.3625,2,p2,s1,,,,1,7.3606,,,,1,
336,2016-12-07 13:47:18,The person throws,throw,verb_intransitive,EasySentence,Noise5,0,0.3572,3,p3,s1,s2,,,1,13.0433,,,,1,
336,2016-12-07 13:47:18,The ceiling is white,ceiling,noun_predicative,EasySentence,Noise5,0,0.3518,3,p1,s1,s2,,,1,5.0892,,,,1,
336,2016-12-07 13:47:18,the man stops,stop,verb_intransitive,EasySentence,Noise5,0,0.3625,3,un,p1,un,,,0,10.1115,the man mops,p1,mp,2,
336,2016-12-07 13:47:18,The floor is clean,clean,adj_sentence,EasySentence,Noise5,0,0.3572,2,s1,s2,,,,1,5.6148,,,,1,
336,2016-12-07 13:47:18,the helmet is yellow,helmet,noun_predicative,EasySentence,Noise5,0,0.3518,3,p1,s2,p2,,,1,8.4297,,,,2,
336,2016-12-07 13:47:18,the tooth is clean,tooth,noun_predicative,EasySentence,Noise5,0,0.3518,3,s1,s2,p2,,,1,6.0944,,,,1,
337,2016-12-07 13:53:36,the van moves along the road,van,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.3572,2,s1,p2,,,,1,5.9805,,,,0,
337,2016-12-07 13:53:36,he checks the wood in the forest,check,verb_transitivePP,HardSentence,NoNoise,0,0.3625,2,un,p1,,,,1,3.4192,,,,0,
337,2016-12-07 13:53:36,the lady uses the phone,lady,noun_transitive_beg,HardSentence,NoNoise,0,0.3625,2,s1,p1,,,,1,4.2117,,,,0,
337,2016-12-07 13:53:36,The cat eats in the house,eat,verb_intransitivePP,HardSentence,NoNoise,0,0.3625,2,p1,s1,,,,0,17.4527,the cat drinks in the house,s1,coord,2,
337,2016-12-07 13:53:36,the man holds a clock,clock,noun_transitive_end,HardSentence,NoNoise,0,0.3572,2,s2,p2,,,,0,6.4463,the man holds a thermometer,s2,assoc,0,
337,2016-12-07 13:53:36,the glass holds a drink,glass,noun_transitive_beg,HardSentence,NoNoise,0,0.3572,2,p1,s1,,,,1,6.3602,,,,0,
337,2016-12-07 13:53:36,the women cheer in excitement,women,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.3625,2,s1,p1,,,,1,8.3739,,,,2,
337,2016-12-07 13:53:36,his mum bleeds a little,mum,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.3625,2,s1,p2,,,,1,3.9449,,,,0,
337,2016-12-07 13:53:36,the boy falls on the stairs,fall,verb_intransitivePP,HardSentence,NoNoise,0,0.3625,2,un,p2,,,,1,4.5554,,,,0,
337,2016-12-07 13:53:36,the dog listens to the record,record,noun_intransitivePPend,HardSentence,NoNoise,0,0.3625,2,s1,p1,,,,0,8.2847,the dog  listens to the CD,s1,coord,0,
337,2016-12-07 13:53:36,he holds the page,page,noun_transitive_end,HardSentence,NoNoise,0,0.3572,2,s2,p3,,,,1,6.0857,,,,0,
337,2016-12-07 13:53:36,the record plays for the dog,record,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.3625,2,p1,s2,,,,1,6.686,,,,0,
337,2016-12-07 13:53:36,he hates flies,flies,noun_transitive_end,HardSentence,NoNoise,0,0.3572,2,s1,p2,,,,1,7.2614,,,,0,
337,2016-12-07 13:53:36,The woman holds a bottle,bottle,noun_transitive_end,HardSentence,NoNoise,0,0.3572,2,s2,p3,,,,1,4.2791,,,,0,
337,2016-12-07 13:53:36,she hates the music,music,noun_transitive_end,HardSentence,NoNoise,0,0.3625,2,s2,p2,,,,1,10.0999,,,,2,
338,2016-12-07 13:58:17,the icicle,icicle,noun_3syll_phrase,Word,NoNoise,0,0.3678,3,p1,s1,p2,,,1,4.3963,,,,0,
338,2016-12-07 13:58:17,The internet,internet,noun_3syll_phrase,Word,NoNoise,0,0.3572,4,p2,s2,p1,s1,,1,5.4357,,,,0,
338,2016-12-07 13:58:17,the stiletto,stiletto,noun_3syll_phrase,Word,NoNoise,0,0.3678,3,s1,un,p1,,,1,3.0516,,,,0,
338,2016-12-07 13:58:17,the clean dishcloth,dishcloth,noun_attributive,Word,NoNoise,0,0.3678,3,s2,p1,s1,,,0,12.079,the facecloth is clean,p1,distant,1,
338,2016-12-07 13:58:17,The sugar,sugar,noun_2syll_phrase,Word,NoNoise,0,0.3572,5,un,s2,p2,s1,p3,0,20.3171,The tea,s2,assoc,2,
338,2016-12-07 13:58:17,the pillowcase,pillowcase,noun_3syll_phrase,Word,NoNoise,0,0.3678,3,p1,un,s1,,,0,12.6953,the pillow,s1,assoc,1,
338,2016-12-07 13:58:17,the doorknob,doorknob,noun_2syll_phrase,Word,NoNoise,0,0.3678,3,p2,s1,p1,,,1,4.2414,,,,0,
338,2016-12-07 13:58:17,The chopstick,chopstick,noun_2syll_phrase,Word,NoNoise,0,0.3678,3,p3,p2,s1,,,1,8.2651,,,,1,
338,2016-12-07 13:58:17,The new life,life,noun_attributive,Word,NoNoise,0,0.3625,4,p2,un,un,p3,,1,5.6196,,,,0,
338,2016-12-07 13:58:17,friend,friend,noun_1syll_word,Word,NoNoise,0,0.3625,4,s1,s2,p2,p3,,1,11.7288,,,,2,
338,2016-12-07 13:58:17,seagull,seagull,noun_2syll_word,Word,NoNoise,0,0.3786,4,p2,s1,p1,s2,,1,4.2153,,,,0,
338,2016-12-07 13:58:17,the playpen,playpen,noun_2syll_phrase,Word,NoNoise,0,0.3678,3,p3,p1,s1,,,1,10.5504,,,,1,
338,2016-12-07 13:58:17,economy,economy,noun_3syll_word,Word,NoNoise,0,0.3625,4,s2,p2,s1,p1,,1,14.6834,,,,0,
338,2016-12-07 13:58:17,puncture,puncture,noun_2syll_word,Word,NoNoise,0,0.3786,3,s1,s2,p1,,,1,4.3451,,,,0,
338,2016-12-07 13:58:17,his clean bellybutton,bellybutton,noun_attributive,Word,NoNoise,0,0.3678,3,un,p1,s2,,,0,17.2214,his nose is clean,un,un,2,
339,2016-12-07 14:03:13,the shoelace is brown,shoelace,noun_predicative,EasySentence,NoNoise,0,0.3732,2,p1,s2,,,,0,19.7461,the suitcase is brown,p1,distant,2,
339,2016-12-07 14:03:13,The floor is clean,clean,adj_sentence,EasySentence,NoNoise,0,0.3572,2,s2,s1,,,,1,2.1624,,,,0,
339,2016-12-07 14:03:13,the videotape is old,videotape,noun_predicative,EasySentence,NoNoise,0,0.3732,2,s1,p2,,,,1,4.0203,,,,0,
339,2016-12-07 14:03:13,The adult kneels,kneels,verb_intransitive,EasySentence,NoNoise,0,0.3786,2,s1,p2,,,,0,20.3497,The adult feels,p2,mp,3,
339,2016-12-07 14:03:13,the mouthwash is disgusting,mouthwash,noun_predicative,EasySentence,NoNoise,0,0.3732,2,p1,s2,,,,1,4.6828,,,,0,
339,2016-12-07 14:03:13,the crutch helps,crutch,noun_intransitive,EasySentence,NoNoise,0,0.3732,2,p1,s2,,,,1,3.3812,,,,0,
339,2016-12-07 14:03:13,the teabag is ready,teabag,noun_predicative,EasySentence,NoNoise,0,0.3732,2,s2,s1,,,,1,3.9095,,,,0,
339,2016-12-07 14:03:13,the freckles are lovely,freckles,noun_predicative,EasySentence,NoNoise,0,0.3732,2,s2,p1,,,,1,3.6834,,,,0,
339,2016-12-07 14:03:13,the wand is unusual,wand,noun_predicative,EasySentence,NoNoise,0,0.3839,3,s1,p2,p1,,,0,25.2123,the pond is unusual,p1,mp,5,
339,2016-12-07 14:03:13,the man stops,stop,verb_intransitive,EasySentence,NoNoise,0,0.3625,3,p1,un,un,,,0,9.5685,the man mops,p1,mp,0,
339,2016-12-07 14:03:13,the lightbulb is hot,lightbulb,noun_predicative,EasySentence,NoNoise,0,0.3732,2,p1,s1,,,,1,7.764,,,,1,
339,2016-12-07 14:03:13,the boy washes,wash,verb_intransitive,EasySentence,NoNoise,0,0.3572,3,p1,p2,s1,,,1,3.2683,,,,0,
339,2016-12-07 14:03:13,The camcorder works,camcorder,noun_intransitive,EasySentence,NoNoise,0,0.3732,2,p1,s2,,,,1,15.9457,,,,2,
339,2016-12-07 14:03:13,The lampshade is warm,lampshade,noun_predicative,EasySentence,NoNoise,0,0.3732,2,s1,p1,,,,0,15.4546,the lightbulb is warm,s1,coord,1,
339,2016-12-07 14:03:13,the chequebook is useful,chequebook,noun_predicative,EasySentence,NoNoise,0,0.3732,2,s2,p2,,,,1,5.5658,,,,0,
340,2016-12-07 14:07:50,he checks the wood in the forest,check,verb_transitivePP,HardSentence,NoNoise,0,0.3625,2,un,p2,,,,1,7.8972,,,,1,
340,2016-12-07 14:07:50,his mum bleeds a little,mum,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.3625,2,p1,s1,,,,1,4.1004,,,,0,
340,2016-12-07 14:07:50,the record plays for the dog,record,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.3625,2,p1,s1,,,,1,4.6761,,,,0,
340,2016-12-07 14:07:50,the woman cheers in excitement,woman,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.3625,2,p1,s2,,,,0,7.199,the women cheer in excitement,p1,close,0,
340,2016-12-07 14:07:50,the women cheer in excitement,women,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.3625,2,p1,s2,,,,1,5.1509,,,,0,
340,2016-12-07 14:07:50,he holds the page,page,noun_transitive_end,HardSentence,NoNoise,0,0.3572,2,p3,s1,,,,1,12.9852,,,,2,
340,2016-12-07 14:07:50,he hates flies,flies,noun_transitive_end,HardSentence,NoNoise,0,0.3572,2,p2,s2,,,,1,3.7448,,,,0,
340,2016-12-07 14:07:50,the van moves along the road,van,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.3572,2,s1,p1,,,,1,16.6647,,,,0,
340,2016-12-07 14:07:50,he loves the queen most of the time,queen,noun_transitivePP,HardSentence,NoNoise,0,0.3625,2,s1,p1,,,,1,4.6022,,,,0,
340,2016-12-07 14:07:50,the boy catches the dog,catch,verb_transitive,HardSentence,NoNoise,0,0.3625,2,un,p3,,,,1,4.2722,,,,0,
340,2016-12-07 14:07:50,the cook tastes the food,cook,noun_transitive_beg,HardSentence,NoNoise,0,0.3625,2,p2,s2,,,,1,17.0381,,,,2,
340,2016-12-07 14:07:50,a pound lies in the garden,pound,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.3572,2,s1,p2,,,,1,15.4147,,,,1,
340,2016-12-07 14:07:50,the dog listens to the record,record,noun_intransitivePPend,HardSentence,NoNoise,0,0.3625,2,p1,s2,,,,1,6.0518,,,,0,
340,2016-12-07 14:07:50,the lady uses the phone,lady,noun_transitive_beg,HardSentence,NoNoise,0,0.3625,2,p1,s1,,,,1,6.2425,,,,0,
340,2016-12-07 14:07:50,The cat eats in the house,eat,verb_intransitivePP,HardSentence,NoNoise,0,0.3625,2,s1,p1,,,,1,8.6952,,,,0,
341,2016-12-07 14:12:31,seagull,seagull,noun_2syll_word,Word,NoNoise,0,0.3786,4,s1,s2,p1,p2,,0,13.2551,pigeon,s1,coord,1,
341,2016-12-07 14:12:31,The internet,internet,noun_3syll_phrase,Word,NoNoise,0,0.3572,4,s1,p1,p2,s2,,1,4.2106,,,,0,
341,2016-12-07 14:12:31,the clean dishcloth,dishcloth,noun_attributive,Word,NoNoise,0,0.3678,3,s1,s2,p1,,,0,7.1697,the facecloth is clean,p1,distant,0,
341,2016-12-07 14:12:31,The luck,luck,noun_1syll_phrase,Word,NoNoise,0,0.3625,4,s2,p2,s1,p3,,0,38.8106,The problems,s1,assoc,3,
341,2016-12-07 14:12:31,the clean denture,denture,noun_attributive,Word,NoNoise,0,0.3678,3,p1,s1,s2,,,0,20.9379,the chair is clean,p1,distant,3,
341,2016-12-07 14:12:31,the doorknob,doorknob,noun_2syll_phrase,Word,NoNoise,0,0.3678,3,p2,s1,p1,,,1,4.5859,,,,0,
341,2016-12-07 14:12:31,colander,colander,noun_3syll_word,Word,NoNoise,0,0.3732,3,un,p1,s1,,,0,16.4756,boiling veg,un,un,3,
341,2016-12-07 14:12:31,the colander,colander,noun_3syll_phrase,Word,NoNoise,0,0.3732,3,s1,p1,un,,,0,9.7973,the sieve,s1,coord,1,
341,2016-12-07 14:12:31,the playpen,playpen,noun_2syll_phrase,Word,NoNoise,0,0.3678,3,s2,p3,p2,,,1,3.6449,,,,0,
341,2016-12-07 14:12:31,The chopstick,chopstick,noun_2syll_phrase,Word,NoNoise,0,0.3678,3,s1,p1,p3,,,1,3.9893,,,,0,
341,2016-12-07 14:12:31,the icicle,icicle,noun_3syll_phrase,Word,NoNoise,0,0.3678,3,s2,s1,p1,,,1,3.2836,,,,0,
341,2016-12-07 14:12:31,The future,future,noun_2syll_phrase,Word,NoNoise,0,0.3625,4,s1,s2,p2,p1,,0,24.8345,The past,s1,coord,3,
341,2016-12-07 14:12:31,net,net,noun_1syll_word,Word,NoNoise,0,0.3572,5,s2,p3,p1,p2,s1,1,10.867,,,,3,
341,2016-12-07 14:12:31,crash,crash,noun_1syll_word,Word,NoNoise,0,0.3572,4,p3,p1,s1,s2,,1,11.9425,,,,2,
341,2016-12-07 14:12:31,the green germs,germs,noun_attributive,Word,NoNoise,0,0.3786,3,p1,s2,s1,,,1,12.1546,,,,2,
342,2016-12-07 14:18:11,The stone,stone,noun_1syll_phrase,Word,Noise5,0,0.3572,5,p2,s1,p1,p3,s2,1,7.2579,,,,2,
342,2016-12-07 14:18:11,the icicle,icicle,noun_3syll_phrase,Word,Noise5,0,0.3678,3,p2,s2,p1,,,1,4.3096,,,,1,
342,2016-12-07 14:18:11,the clean dishcloth,dishcloth,noun_attributive,Word,Noise5,0,0.3678,3,s1,s2,p1,,,0,15.0341,the facecloth is clean,p1,distant,2,
342,2016-12-07 14:18:11,The internet,internet,noun_3syll_phrase,Word,Noise5,0,0.3572,4,s1,s2,p1,p2,,1,4.7282,,,,0,
342,2016-12-07 14:18:11,the playpen,playpen,noun_2syll_phrase,Word,Noise5,0,0.3678,3,s1,p2,s2,,,1,4.0093,,,,0,
342,2016-12-07 14:18:11,The guest,guest,noun_1syll_phrase,Word,Noise5,0,0.3572,4,s1,p3,s2,p2,,1,7.3734,,,,2,
342,2016-12-07 14:18:11,The radio,radio,noun_3syll_phrase,Word,Noise5,0,0.3572,5,s1,s2,p1,p2,p3,1,10.4187,,,,1,
342,2016-12-07 14:18:11,The luck,luck,noun_1syll_phrase,Word,Noise5,0,0.3625,4,s1,p1,s2,p3,,0,18.9938,The duck,p1,mp,4,
342,2016-12-07 14:18:11,puncture,puncture,noun_2syll_word,Word,Noise5,0,0.3786,3,s2,p3,p2,,,1,4.2533,,,,0,
342,2016-12-07 14:18:11,The chopstick,chopstick,noun_2syll_phrase,Word,Noise5,0,0.3678,3,s1,un,p2,,,1,3.0446,,,,0,
342,2016-12-07 14:18:11,The dinner,dinner,noun_2syll_phrase,Word,Noise5,0,0.3572,5,p1,p2,p3,s2,s1,0,17.0992,The wine,s2,assoc,2,
342,2016-12-07 14:18:11,The roller-coaster,roller-coaster,noun_3syll_phrase,Word,Noise5,0,0.3786,3,p1,s2,p3,,,0,10.234,The roller skates,p3,close,1,
342,2016-12-07 14:18:11,cake,cake,noun_1syll_word,Word,Noise5,0,0.3572,5,s1,p1,p2,s2,p3,1,10.6117,,,,1,
342,2016-12-07 14:18:11,colander,colander,noun_3syll_word,Word,Noise5,0,0.3732,3,p1,s2,un,,,1,8.8659,,,,1,
342,2016-12-07 14:18:11,the doorknob,doorknob,noun_2syll_phrase,Word,Noise5,0,0.3678,3,s2,p2,s1,,,1,2.7079,,,,0,
343,2016-12-07 14:23:09,the chequebook is useful,chequebook,noun_predicative,EasySentence,NoNoise,0,0.3732,2,s2,p1,,,,1,7.9792,,,,1,
343,2016-12-07 14:23:09,the crutch helps,crutch,noun_intransitive,EasySentence,NoNoise,0,0.3732,2,s1,p1,,,,1,4.4534,,,,1,
343,2016-12-07 14:23:09,the teabag is ready,teabag,noun_predicative,EasySentence,NoNoise,0,0.3732,2,s2,s1,,,,1,3.7353,,,,0,
343,2016-12-07 14:23:09,the bagpipe is blocked,bagpipe,noun_predicative,EasySentence,NoNoise,0,0.3732,2,p1,s2,,,,1,3.4095,,,,0,
343,2016-12-07 14:23:09,the mouthwash is disgusting,mouthwash,noun_predicative,EasySentence,NoNoise,0,0.3732,2,p1,s2,,,,1,14.1244,,,,1,
343,2016-12-07 14:23:09,The man dives,dive,verb_intransitive,EasySentence,NoNoise,0,0.3786,2,p2,s2,,,,0,18.1377,The man jumps,s2,coord,2,
343,2016-12-07 14:23:09,the videotape is old,videotape,noun_predicative,EasySentence,NoNoise,0,0.3732,2,p2,s1,,,,1,4.0048,,,,0,
343,2016-12-07 14:23:09,the freckles are lovely,freckles,noun_predicative,EasySentence,NoNoise,0,0.3732,2,p1,s2,,,,1,4.2048,,,,0,
343,2016-12-07 14:23:09,The camcorder works,camcorder,noun_intransitive,EasySentence,NoNoise,0,0.3732,2,s1,p1,,,,1,9.3327,,,,1,
343,2016-12-07 14:23:09,the man stops,stop,verb_intransitive,EasySentence,NoNoise,0,0.3625,3,p2,p3,p1,,,1,8.7271,,,,2,
343,2016-12-07 14:23:09,The lampshade is warm,lampshade,noun_predicative,EasySentence,NoNoise,0,0.3732,2,s1,p2,,,,1,7.499,,,,1,
343,2016-12-07 14:23:09,The adult kneels,kneels,verb_intransitive,EasySentence,NoNoise,0,0.3786,2,p2,s2,,,,1,4.776,,,,0,
343,2016-12-07 14:23:09,the chequebook helps,chequebook,noun_intransitive,EasySentence,NoNoise,0,0.3732,2,s2,p1,,,,1,6.027,,,,1,
343,2016-12-07 14:23:09,the lightbulb is hot,lightbulb,noun_predicative,EasySentence,NoNoise,0,0.3732,2,s1,p1,,,,0,7.5205,the lampshade is hot,s1,coord,0,
343,2016-12-07 14:23:09,the boy washes,wash,verb_intransitive,EasySentence,NoNoise,0,0.3572,3,p1,s1,p2,,,1,4.926,,,,0,
344,2016-12-07 14:27:41,the girl has a key,key,noun_transitive_end,HardSentence,NoNoise,0,0.3893,2,p3,s1,,,,1,17.6655,,,,2,
344,2016-12-07 14:27:41,the woman cheers in excitement,woman,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.3625,2,p1,s2,,,,1,6.0025,,,,0,
344,2016-12-07 14:27:41,the man holds a clock,clock,noun_transitive_end,HardSentence,NoNoise,0,0.3572,2,s2,p1,,,,1,9.8907,,,,2,
344,2016-12-07 14:27:41,The cat eats in the house,eat,verb_intransitivePP,HardSentence,NoNoise,0,0.3625,2,p1,s1,,,,1,7.7227,,,,1,
344,2016-12-07 14:27:41,the glass holds a drink,glass,noun_transitive_beg,HardSentence,NoNoise,0,0.3572,2,p1,s2,,,,1,3.8257,,,,0,
344,2016-12-07 14:27:41,the boy falls on the stairs,fall,verb_intransitivePP,HardSentence,NoNoise,0,0.3625,2,p1,un,,,,1,4.9596,,,,0,
344,2016-12-07 14:27:41,he hates flies,flies,noun_transitive_end,HardSentence,NoNoise,0,0.3572,2,p3,s1,,,,1,7.5125,,,,1,
344,2016-12-07 14:27:41,he holds the page,page,noun_transitive_end,HardSentence,NoNoise,0,0.3572,2,p3,s2,,,,1,17.4758,,,,2,
344,2016-12-07 14:27:41,the women cheer in excitement,women,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.3625,2,s2,p1,,,,1,8.0018,,,,1,
344,2016-12-07 14:27:41,a pound lies in the garden,pound,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.3572,2,s1,p2,,,,1,5.1977,,,,0,
344,2016-12-07 14:27:41,she hates the music,music,noun_transitive_end,HardSentence,NoNoise,0,0.3625,2,p2,s2,,,,1,6.1075,,,,0,
344,2016-12-07 14:27:41,he checks the wood in the forest,check,verb_transitivePP,HardSentence,NoNoise,0,0.3625,2,un,p2,,,,1,8.4186,,,,1,
344,2016-12-07 14:27:41,The butterfly lands on his nose,butterfly,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.3893,2,s2,p3,,,,1,11.631,,,,2,
344,2016-12-07 14:27:41,the van moves along the road,van,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.3572,2,s1,p2,,,,1,7.6101,,,,1,
